apt_id,region_code,addr,primary_no,sub_no,apt_title,n_apt_title,lat,lon,sectors,construction,completion,households,heating_system,heating_resource,max_floor,min_floor,parking_capacity,parking_lot,community,min_area_supply,max_area_supply,min_area_use,max_area_use,addr_street,addr_short,executor,homepage,telno,category1,category2,available_date,ncode,in_use,deal_cnt,lease_cnt,rent_cnt,sido_code,dong_code,gubun,join_key,area_supply_pyeong
1165010103,11650,서울시 서초구 방배동 1011-1,1011,1,방배동,임광3차,37.476288,127.002687,4동,임광토건(주),1988,316,중앙난방,도시가스,10층,10층,0,-,-,58.25,128.29,44.61,100.82,서울시 서초구 방배로2길 24-6,서울시 서초구 방배동,,,,,,,474,1,11,1,1,11,1165010100,아파트,1165010110001,26
1165010104,11650,서울시 서초구 방배동 1015,1015,0,방배동,"임광1,2차",37.476908,127.002419,6동,임광토건(주),1985,418,중앙난방,도시가스,11층,11층,1.1,-,0,116.28,160.67,84.78,136.38,서울시 서초구 방배로 14,서울시 서초구 방배동,,,,,,,472,1,6,5,3,11,1165010100,아파트,1165010150000,48
1165010113,11650,서울시 서초구 방배동 2626,2626,0,방배동,방배래미안,37.47268,126.984172,9동,삼성물산(주),2003,303,개별난방,도시가스,10층,7층,1.26,-,0,78.51,135.51,59.9,114.94,서울시 서초구 방배선행길 2,서울시 서초구 방배동,,,,,,,9035,1,9,7,2,11,1165010100,아파트,1165026260000,32
1165010117,11650,서울시 서초구 방배동 485-3,485,3,방배동,방배래미안타워,37.47484,126.991265,4동,삼성물산(주),2005,344,개별난방,도시가스,22층,22층,1.86,-,1,124.65,158.44,102.93,134.96,서울시 서초구 남부순환로 2183,서울시 서초구 방배동,,,,,,,11139,1,15,6,3,11,1165010100,아파트,1165004850003,38
1165010108,11650,서울시 서초구 방배동 1038,1038,0,방배동,대우효령,37.479789,126.993675,6동,대우(주),1992,364,개별난방,도시가스,13층,11층,1,-,0,97.39,97.39,84.91,84.91,서울시 서초구 효령로 84,서울시 서초구 방배동,,,,,,,466,1,5,6,1,11,1165010100,아파트,1165010380000,29
1165010105,11650,서울시 서초구 방배동 1018-1,1018,1,방배동,삼익,37.479459,127.001481,4동,삼익주택건설,1981,408,중앙난방,도시가스,15층,12층,1.08,-,0,94.54,163.47,88.26,151.54,서울시 서초구 효령로34길 79,서울시 서초구 방배동,,,,,,,467,1,7,0,0,11,1165010100,아파트,1165010180001,49
1165010139,11650,서울시 서초구 방배동 988-1,988,1,방배동,신동아,37.481269,127.001343,6동,신동아건설(주),1982,493,중앙난방,도시가스,15층,13층,1,1,0,109.43,199.34,102.65,175.14,서울시 서초구 효령로 164,서울시 서초구 방배동,,,,,,,469,1,9,4,0,11,1165010100,아파트,1165009880001,33
1165010308,11650,서울시 서초구 우면동 720,720,0,우면동,서초네이처힐4단지,37.463718,127.02631,7동,진흥기업(주),2011,409,개별난방,도시가스,15층,14층,1.14,-,0,115.84,163.44,84.61,114.93,서울시 서초구 태봉로2길 65,서울시 서초구 우면동,,,,,,,103238,1,7,1,0,11,1165010300,아파트,1165007200000,35
1165010623,11650,서울시 서초구 잠원동 58-24,58,24,잠원동,신반포11차,37.510287,127.013648,4동,한신공영(주),1981,398,지역난방,열병합,12층,11층,2,-,-,82.34,154.86,76.4,143.03,서울시 서초구 나루터로4길 61,서울시 서초구 잠원동,,,,,,,520,1,1,0,0,11,1165010600,재건축,1165000580024,24
1165011103,11650,서울시 서초구 신원동 615,615,0,신원동,서초포레스타7단지,37.448747,127.056906,10동,"한신공영(주), 에이스종합건설(주)",2013,310,개별난방,도시가스,7층,6층,0,-,-,87.67,123.42,59.81,84.79,서울시 서초구 청계산로11길 7-12,서울시 서초구 신원동,,,,,,,107069,1,2,0,0,11,1165011100,아파트,1165006150000,26
1165010639,11650,서울시 서초구 잠원동 71-1,71,1,잠원동,블루힐하우스,37.511737,127.006039,1동,(주)청구,1999,125,개별난방,도시가스,19층,14층,1.03,-,-,80.07,113.1,59.85,84.54,서울시 서초구 잠원로 85,서울시 서초구 잠원동,,,,,,,1168,1,8,22,16,11,1165010600,아파트,1165000710001,34
1165010848,11650,서울시 서초구 서초동 1681-8,1681,8,서초동,서초롯데캐슬프레지던트,37.496912,127.019738,3동,롯데건설(주),2014,280,지역난방,열병합,31층,25층,1.53,-,-,111.05,187.11,84.97,149.45,서울시 서초구 서초중앙로24길 57,서울시 서초구 서초동,,,,,,,104694,1,10,9,10,11,1165010800,아파트,1165016810008,33
1165010844,11650,서울시 서초구 서초동 1641-13,1641,13,서초동,아남,37.492965,127.020717,2동,아남건설(주),1988,166,지역난방,열병합,13층,11층,0.92,-,0,92.08,103.18,71.1,84.96,서울시 서초구 사임당로23길 53,서울시 서초구 서초동,,,,,,,485,1,1,6,1,11,1165010800,아파트,1165016410013,31
1165010724,11650,서울시 서초구 반포동 30-15,30,15,반포동,반포센트레빌아스테리움,37.503301,127.016172,2동,동부건설(주),2021,108,지역난방,열병합,20층,19층,1.62,0,1,76.58,114.62,59.99,88.93,,서울시 서초구 반포동,,,,,,,127833,1,2,7,7,11,1165010700,아파트,1165000300015,31
1165010632,11650,서울시 서초구 잠원동 61-2,61,2,잠원동,신반포19차,37.514322,127.010224,2동,한신공영(주),1982,242,지역난방,열병합,11층,11층,0,-,0,88.42,120.96,80.25,109.88,서울시 서초구 잠원로8길 20,서울시 서초구 잠원동,,,,,,,524,1,19,15,16,11,1165010600,재건축,1165000610002,36
1165010845,11650,서울시 서초구 서초동 1648-2,1648,2,서초동,서초현대,37.491021,127.019951,2동,고려산업개발(주),1999,299,지역난방,열병합,16층,8층,1.17,-,0,72.72,144.29,53.01,114.84,서울시 서초구 사임당로19길 10,서울시 서초구 서초동,,,,,,,3010,1,22,13,0,11,1165010800,아파트,1165016480002,43
1165010625,11650,서울시 서초구 잠원동 59-3,59,3,잠원동,잠원현대훼밀리,37.509064,127.012838,1동,현대건설(주),1997,113,개별난방,도시가스,17층,13층,1,-,-,73.43,104.2,59.56,84.52,서울시 서초구 신반포로 261,서울시 서초구 잠원동,,,,,,,546,1,6,3,0,11,1165010600,아파트,1165000590003,22
1165010830,11650,서울시 서초구 서초동 1454-29,1454,29,서초동,서초한신,37.482482,127.013844,2동,한신공영(주),2001,194,개별난방,도시가스,15층,8층,1.46,-,0,113.63,147.27,84.99,115.3,서울시 서초구 남부순환로323길 38-15,서울시 서초구 서초동,,,,,,,3408,1,7,4,4,11,1165010800,아파트,1165014540029,44
1165010634,11650,서울시 서초구 잠원동 63-34,63,34,잠원동,한신로얄,37.513356,127.009021,2동,한신공영(주),1992,208,지역난방,도시가스,13층,10층,1.15,-,0,90.37,93.78,81.05,84.56,서울시 서초구 신반포로33길 64,서울시 서초구 잠원동,,,,,,,539,1,14,20,12,11,1165010600,아파트,1165000630034,27
1165010627,11650,서울시 서초구 잠원동 60-4,60,4,잠원동,한신타운,37.50951,127.01147,1동,한신공영,1989,110,지역난방,열병합,15층,9층,0,-,-,79.93,98.02,63.94,78.39,서울시 서초구 나루터로4길 70-5,서울시 서초구 잠원동,,,,,,,3527,1,12,9,8,11,1165010600,아파트,1165000600004,29
1165010304,11650,서울시 서초구 우면동 70,70,0,우면동,코오롱,37.472577,127.027654,6동,코오롱건설(주),1994,300,개별난방,도시가스,6층,6층,1.02,-,0,73.06,73.06,52.47,52.47,서울시 서초구 바우뫼로 53,서울시 서초구 우면동,,,,,,,509,1,10,12,5,11,1165010300,아파트,1165000700000,22
1165010303,11650,서울시 서초구 우면동 67,67,0,우면동,우면한라,37.471696,127.025664,7동,한라건설(주),1994,252,개별난방,도시가스,6층,6층,0.87,-,-,78.93,78.93,59.98,59.98,서울시 서초구 바우뫼로 33,서울시 서초구 우면동,,,,,,,510,1,10,7,6,11,1165010300,아파트,1165000670000,23
1165010640,11650,서울시 서초구 잠원동 71-11,71,11,잠원동,반포한신타워,37.51098,127.00606,2동,한신공영(주),1996,250,중앙난방,열병합,18층,8층,1,-,0,83.77,159.58,59.4,131.99,서울시 서초구 잠원로3길 8,서울시 서초구 잠원동,,,,,,,540,1,22,39,20,11,1165010600,아파트,1165000710011,32
1165010833,11650,서울시 서초구 서초동 1487-63,1487,63,서초동,서초e-편한세상1차,37.481181,127.006941,2동,대림산업(주),2004,154,개별난방,도시가스,15층,6층,2.03,-,0,158.86,158.86,130.53,130.53,서울시 서초구 명달로6길 31,서울시 서초구 서초동,,,,,,,10139,1,5,1,0,11,1165010800,아파트,1165014870063,48
1165010641,11650,서울시 서초구 잠원동 71-12,71,12,잠원동,킴스빌리지,37.510812,127.00647,1동,시대종합건설,1996,160,개별난방,도시가스,15층,14층,0.86,-,0,34.79,55.09,23.7,37.58,서울시 서초구 잠원로3길 6,서울시 서초구 잠원동,,,,,,,8219,1,12,9,2,11,1165010600,아파트,1165000710012,13
1165010846,11650,서울시 서초구 서초동 1671-5,1671,5,서초동,서초리시온,37.49346,127.01552,1동,대림산업(주),2003,293,개별난방,도시가스,14층,8층,0.8,-,0,33.21,100.47,25.98,78.58,서울시 서초구 서초중앙로22길 25,서울시 서초구 서초동,,,,,,,9059,1,17,13,3,11,1165010800,아파트,1165016710005,19
1165010609,11650,서울시 서초구 잠원동 50,50,0,잠원동,롯데캐슬갤럭시1차,37.520366,127.016502,5동,롯데건설(주),2002,256,개별난방,열병합,25층,14층,1.83,-,0,140.41,193.84,106.15,151.11,서울시 서초구 잠원로14길 3,서울시 서초구 잠원동,,,,,,,2996,1,7,5,9,11,1165010600,아파트,1165000500000,42
1165010841,11650,서울시 서초구 서초동 1620-20,1620,20,서초동,서초롯데캐슬리버티,37.48748,127.01673,3동,롯데건설주식회사,2005,132,개별난방,도시가스,12층,7층,1.74,-,-,81.94,152.02,62.85,126.52,서울시 서초구 사임당로10길 39,서울시 서초구 서초동,,,,,,,13440,1,13,7,0,11,1165010800,아파트,1165016200020,45
1165010817,11650,서울시 서초구 서초동 1338,1338,0,서초동,현대ESA,37.490982,127.029439,1동,현대건설(주),2002,122,중앙난방,도시가스,18층,12층,1.76,-,-,131.58,215.62,100.06,163.95,서울시 서초구 효령로77길 20,서울시 서초구 서초동,,,,,,,3412,1,13,7,7,11,1165010800,아파트,1165013380000,65
1165010616,11650,서울시 서초구 잠원동 54-7,54,7,잠원동,신화,37.515721,127.013735,1동,신화건설(주),1997,166,개별난방,도시가스,18층,16층,1,-,0,76.94,109.7,57.33,84.85,서울시 서초구 잠원로14길 54,서울시 서초구 잠원동,,,,,,,515,1,11,27,9,11,1165010600,아파트,1165000540007,23
1165010620,11650,서울시 서초구 잠원동 58,58,0,잠원동,금호베스트빌,37.514715,127.014155,2동,금호산업(주),2002,117,지역난방,열병합,17층,9층,1.84,-,-,101.34,166.07,84.97,140.36,서울시 서초구 나루터로 46,서울시 서초구 잠원동,,,,,,,3413,1,4,9,0,11,1165010600,아파트,1165000580000,50
1165010807,11650,서울시 서초구 서초동 1326,1326,0,서초동,삼성서초가든스위트,37.494845,127.02585,3동,삼성물산(주)주택부문,2000,141,중앙난방,도시가스,23층,2층,5.11,-,-,236.14,355.48,162.73,244.97,서울시 서초구 서운로 122,서울시 서초구 서초동,,,,,,,3008,1,9,19,1,11,1165010800,아파트,1165013260000,83
1165010309,11650,서울시 서초구 우면동 735,735,0,우면동,서초네이처힐7단지,37.461908,127.023282,5동,(주)태영건설,2011,275,개별난방,도시가스,17층,5층,1.12,-,0,85.73,120.25,59.99,84.77,서울시 서초구 태봉로2길 10,서울시 서초구 우면동,,,,,,,103239,1,6,3,1,11,1165010300,아파트,1165007350000,25
1165010618,11650,서울시 서초구 잠원동 56-2,56,2,잠원동,신반포27차,37.515948,127.009682,1동,한신공영(주),1985,156,지역난방,열병합,12층,12층,0.5,-,0,58.06,118.82,53.46,84.49,서울시 서초구 잠원로8길 3,서울시 서초구 잠원동,,,,,,,530,1,21,10,3,11,1165010600,아파트,1165000560002,17
1165010850,11650,서울시 서초구 서초동 1684,1684,0,서초동,서초현대4차,37.500145,127.017344,3동,현대산업개발(주),2000,160,지역난방,열병합,18층,9층,1.48,-,0,67.04,172.27,52.36,140.03,서울시 서초구 고무래로 94,서울시 서초구 서초동,,,,,,,3013,1,4,4,8,11,1165010800,아파트,1165016840000,52
1165010805,11650,서울시 서초구 서초동 1316-15,1316,15,서초동,현대성우,37.498107,127.024443,1동,성우종합건설(주),2002,138,지역난방,열병합,24층,6층,2.56,-,-,156.17,285.61,133.48,244.14,서울시 서초구 강남대로61길 23,서울시 서초구 서초동,,,,,,,9785,1,5,2,7,11,1165010800,아파트,1165013160015,57
1165010815,11650,서울시 서초구 서초동 1337-22,1337,22,서초동,서초대우디오빌프라임,37.4916,127.030121,1동,(주)대우건설,2005,112,개별난방,도시가스,15층,15층,1.75,-,-,56.35,107.6,44.5,84.97,서울시 서초구 강남대로 321,서울시 서초구 서초동,,,,,,,17384,1,13,6,4,11,1165010800,아파트,1165013370022,31
1165011105,11650,서울시 서초구 신원동 557,557,0,신원동,힐스테이트서초젠트리스,37.456285,127.057657,9동,현대엔지니어링주식회사,2014,256,개별난방,도시가스,9층,5층,1.51,-,-,114.32,153.03,84.95,114.9,서울시 서초구 헌릉로8길 10-12,서울시 서초구 신원동,,,,,,,107070,1,7,3,1,11,1165011100,아파트,1165005570000,34
1165010843,11650,서울시 서초구 서초동 1641-1,1641,1,서초동,서초삼성래미안,37.493179,127.019471,3동,삼성물산(주),2001,299,지역난방,열병합,16층,16층,1.59,-,0,108.06,191.27,84.89,150.25,서울시 서초구 사임당로17길 116,서울시 서초구 서초동,,,,,,,3407,1,17,2,1,11,1165010800,아파트,1165016410001,46
1165010701,11650,서울시 서초구 반포동 10,10,0,반포동,반포푸르지오,37.503757,126.995819,3동,(주)대우,2000,237,개별난방,도시가스,12층,12층,1.05,-,1,64.17,108.81,50.02,84.82,서울시 서초구 신반포로15길 4,서울시 서초구 반포동,,,,,,,3501,1,13,3,0,11,1165010700,아파트,1165000100000,32
1165010819,11650,서울시 서초구 서초동 1344-13,1344,13,서초동,서초트라팰리스,37.486801,127.028329,3동,삼성물산(주),2005,257,개별난방,열병합,25층,11층,1.66,-,1,93.71,198.6,73.42,155.55,서울시 서초구 효령로72길 57,서울시 서초구 서초동,,,,,,,12233,1,2,11,10,11,1165010800,아파트,1165013440013,50
1165010135,11650,서울시 서초구 방배동 923-6,923,6,방배동,방배아크로타워,37.483208,126.995144,2동,대림산업㈜,2007,116,개별난방,도시가스,10층,10층,1.64,-,-,65.64,110.9,51.35,84.96,서울시 서초구 방배로13길 18,서울시 서초구 방배동,,,,,,,25849,1,8,1,0,11,1165010100,아파트,1165009230006,23
1165010642,11650,서울시 서초구 잠원동 71-17,71,17,잠원동,잠원중앙하이츠(B동),37.51006,127.004806,1동,중앙건설,1998,126,개별난방,도시가스,16층,16층,1,-,-,83.33,104.9,59.93,75.44,서울시 서초구 잠원로3길 20,서울시 서초구 잠원동,,,,,,,1170,1,6,9,5,11,1165010600,아파트,1165000710017,31
1165010119,11650,서울시 서초구 방배동 752-36,752,36,방배동,방배아크로리버,37.497695,126.984444,4동,대림산업(주),2004,222,개별난방,도시가스,25층,24층,1.68,-,0,98.9,174.16,84.74,149.22,서울시 서초구 방배중앙로 207-10,서울시 서초구 방배동,,,,,,,9657,1,10,6,4,11,1165010100,아파트,1165007520036,52
1165010126,11650,서울시 서초구 방배동 797-30,797,30,방배동,방배e-편한세상3차,37.494386,126.991489,5동,대림산업(주),2006,192,개별난방,도시가스,15층,9층,3.3,-,1,231.63,277.18,198.53,244.87,서울시 서초구 동광로 89-5,서울시 서초구 방배동,,,,,,,17709,1,5,7,1,11,1165010100,아파트,1165007970030,70
1165010812,11650,서울시 서초구 서초동 1334-1,1334,1,서초동,신동아2차,37.490504,127.026042,1동,신동아건설,1979,104,지역난방,열병합,13층,13층,1,-,0,156.46,183.98,144.41,169.55,서울시 서초구 서운로 79,서울시 서초구 서초동,,,,,,,3516,1,8,0,0,11,1165010800,재건축,1165013340001,47
1165010825,11650,서울시 서초구 서초동 1444-7,1444,7,서초동,서초자이,37.484985,127.020109,4동,지에스건설(주),2006,184,지역난방,열병합,18층,12층,2.09,-,0,106.97,184.32,84.98,148.83,서울시 서초구 효령로68길 81,서울시 서초구 서초동,,,,,,,18547,1,0,3,3,11,1165010800,아파트,1165014440007,55
1165010816,11650,서울시 서초구 서초동 1337-3,1337,3,서초동,강남역푸르지오시티(도시형),37.49169,127.028989,1동,(주)대우건설,2014,137,개별난방,도시가스,8층,8층,0.18,-,-,29.4,33.92,20.33,23.45,서울시 서초구 효령로77길 30,서울시 서초구 서초동,,,,,,,105330,1,8,3,3,11,1165010800,아파트,1165013370003,9
1165010719,11650,서울시 서초구 반포동 64-5,64,5,반포동,현대동궁,37.500412,127.001891,1동,현대산업개발(주),1991,224,지역난방,열병합,15층,9층,1,-,0,82.31,96.28,70.38,82.35,서울시 서초구 사평대로 154,서울시 서초구 반포동,,,,,,,462,1,12,5,2,11,1165010700,아파트,1165000640005,24
1165010107,11650,서울시 서초구 방배동 1030-1,1030,1,방배동,삼호한숲,37.477643,126.998746,1동,(주)삼호,1998,116,개별난방,도시가스,15층,5층,1.17,-,-,80.16,139.2,59.98,114.52,서울시 서초구 방배로3길 10-3,서울시 서초구 방배동,,,,,,,857,1,5,0,0,11,1165010100,아파트,1165010300001,24
1165010821,11650,서울시 서초구 서초동 1350-13,1350,13,서초동,동원베네스트,37.485282,127.026641,2동,(주)동원이엔씨,2002,126,개별난방,도시가스,15층,11층,1.3,-,-,105.53,142.48,84.9,120.81,서울시 서초구 효령로74길 57,서울시 서초구 서초동,,,,,,,3402,1,8,14,1,11,1165010800,아파트,1165013500013,32
1165010720,11650,서울시 서초구 반포동 65-1,65,1,반포동,신반포궁전,37.500365,127.000569,2동,한신공영,1984,108,지역난방,열병합,10층,10층,0.5,-,-,128.67,225.47,117.11,205.22,서울시 서초구 사평대로 142,서울시 서초구 반포동,,,,,,,443,1,8,1,0,11,1165010700,아파트,1165000650001,38
1165010631,11650,서울시 서초구 잠원동 61-1,61,1,잠원동,신반포25차,37.51501,127.009547,2동,한신공영,1984,169,지역난방,도시가스,13층,13층,0,-,-,113.97,126.22,84.49,117.06,서울시 서초구 잠원로 136,서울시 서초구 잠원동,,,,,,,3526,1,7,15,7,11,1165010600,아파트,1165000610001,34
1165010818,11650,서울시 서초구 서초동 1338-1,1338,1,서초동,풍림아이원플러스,37.490473,127.029932,1동,풍림산업(주),2004,200,개별난방,도시가스,15층,13층,0.5,-,0,37.54,55.79,27.64,41.07,서울시 서초구 효령로77길 14,서울시 서초구 서초동,,,,,,,9961,1,10,2,1,11,1165010800,아파트,1165013380001,14
1165010305,11650,서울시 서초구 우면동 707,707,0,우면동,서초네이처힐1단지,37.463664,127.019856,10동,(주)태영건설,2012,178,개별난방,도시가스,7층,5층,1.19,-,0,110.25,148.68,84.73,114.71,서울시 서초구 형촌길 35,서울시 서초구 우면동,,,,,,,106011,1,3,1,0,11,1165010300,아파트,1165007070000,33
1165010202,11650,서울시 서초구 양재동 160-2,160,2,양재동,양재우성KBS(113동),37.477814,127.028942,1동,(주)우성건설,1996,150,개별난방,도시가스,14층,11층,0.64,-,0,102.54,102.54,84.69,84.69,서울시 서초구 바우뫼로 91,서울시 서초구 양재동,,,,,,,505,1,4,5,1,11,1165010200,아파트,1165001600002,31
1165010637,11650,서울시 서초구 잠원동 65-8,65,8,잠원동,잠원한신그린,37.513292,127.007948,1동,한신공영 주식회사,1993,150,지역난방,LPG,15층,15층,0.9,-,0,96.5,96.5,84.89,84.89,서울시 서초구 신반포로33길 71,서울시 서초구 잠원동,,,,,,,538,1,0,2,1,11,1165010600,아파트,1165000650008,29
1165010122,11650,서울시 서초구 방배동 758-4,758,4,방배동,삼호2차,37.496151,126.987247,5동,삼호,1976,264,지역난방,열병합,12층,12층,0.37,-,-,137.63,191.79,127.94,179.08,서울시 서초구 방배로43길 2,서울시 서초구 방배동,,,,,,,468,1,5,7,1,11,1165010100,아파트,1165007580004,42
1165010835,11650,서울시 서초구 서초동 1509-1,1509,1,서초동,서초한빛삼성,37.488406,127.007863,2동,삼성중공업(주),1999,264,개별난방,도시가스,18층,7층,1.36,-,0,84.96,140.87,59.52,110.59,서울시 서초구 서초대로40길 72,서울시 서초구 서초동,,,,,,,1167,1,6,5,2,11,1165010800,아파트,1165015090001,25
1165010806,11650,서울시 서초구 서초동 1316-31,1316,31,서초동,밀라텔쉐르빌(엠쉐르빌),37.498713,127.025064,1동,삼성중공업(주),2001,125,개별난방,도시가스,23층,23층,1.02,-,-,42.38,127.22,32.66,97.98,서울시 서초구 강남대로61길 17,서울시 서초구 서초동,,,,,,,12226,1,5,0,0,11,1165010800,아파트,1165013160031,12
1165010839,11650,서울시 서초구 서초동 1583-10,1583,10,서초동,서초아트자이,37.485687,127.011371,4동,지에스건설(주),2009,164,개별난방,도시가스,25층,20층,3.02,-,1,181.1,336.7,144.31,267.1,서울시 서초구 반포대로 58,서울시 서초구 서초동,,,,,,,27300,1,10,1,1,11,1165010800,아파트,1165015830010,62
1165010716,11650,서울시 서초구 반포동 46,46,0,반포동,엠브이,37.49914,127.010255,1동,한보철강공업(주),1994,154,개별난방,도시가스,18층,10층,0.94,-,0,74.52,162.23,59.82,129.93,서울시 서초구 고무래로10길 39,서울시 서초구 반포동,,,,,,,452,1,6,3,0,11,1165010700,아파트,1165000460000,31
1165010612,11650,서울시 서초구 잠원동 51,51,0,잠원동,잠원훼미리,37.5192,127.01462,3동,한신공영(주),1992,288,지역난방,열병합,18층,15층,2,-,0,101.05,103.17,84.38,84.9,서울시 서초구 잠원로 202-11,서울시 서초구 잠원동,,,,,,,542,1,16,7,0,11,1165010600,아파트,1165000510000,31
1165010133,11650,서울시 서초구 방배동 899-16,899,16,방배동,방배브라운스톤,37.48693,126.995264,3동,이수건설(주),2005,145,개별난방,도시가스,15층,12층,1.34,-,-,94.56,143.07,75.49,114.65,서울시 서초구 서초대로26길 19,서울시 서초구 방배동,,,,,,,13140,1,1,1,2,11,1165010100,아파트,1165008990016,32
1165010823,11650,서울시 서초구 서초동 1363-25,1363,25,서초동,한라비발디스튜디오193(도시형),37.485768,127.032051,1동,한라건설(주),2013,149,개별난방,도시가스,12층,11층,0.44,-,-,32.02,63.86,19.8,40.19,서울시 서초구 강남대로39길 15-10,서울시 서초구 서초동,,,,,,,103712,1,3,1,0,11,1165010800,아파트,1165013630025,9
1165010129,11650,서울시 서초구 방배동 866-10,866,10,방배동,방배마에스트로,37.486006,126.983863,1동,(주)한미글로벌건축사사무소,2019,118,개별난방,도시가스,27층,26층,0.66,-,-,38.91,77.44,25.48,51.53,서울시 서초구 서초대로 13,서울시 서초구 방배동,,,,,,,113975,1,9,2,0,11,1165010100,아파트,1165008660010,13
1165010822,11650,서울시 서초구 서초동 1359-50,1359,50,서초동,롯데캐슬주피터,37.486377,127.030403,2동,롯데건설,2003,110,개별난방,도시가스,12층,9층,2.62,-,-,110.44,197.29,95.33,172.33,서울시 서초구 서운로6길 15-20,서울시 서초구 서초동,,,,,,,9642,1,3,0,0,11,1165010800,아파트,1165013590050,56
1165010614,11650,서울시 서초구 잠원동 53,53,0,잠원동,잠원현대,37.51867,127.012904,2동,현대건설(주),1993,238,지역난방,열병합,19층,7층,0.66,-,0,103.77,103.77,84.87,84.87,서울시 서초구 잠원로12길 4,서울시 서초구 잠원동,,,,,,,545,1,10,15,13,11,1165010600,아파트,1165000530000,31
1165010131,11650,서울시 서초구 방배동 884-21,884,21,방배동,방배e-편한세상1차,37.487594,126.999224,3동,대림산업(주),2003,199,개별난방,도시가스,15층,13층,2.71,-,0,201.97,224.85,164.25,188.21,서울시 서초구 서초대로34길 34,서울시 서초구 방배동,,,,,,,8649,1,7,0,0,11,1165010100,아파트,1165008840021,61
1165010128,11650,서울시 서초구 방배동 849-30,849,30,방배동,방배롯데캐슬로제,37.490222,126.99462,4동,롯데건설(주),2009,130,개별난방,도시가스,12층,8층,2.98,-,-,202.76,292.65,172.27,244.48,서울시 서초구 방배로26길 41,서울시 서초구 방배동,,,,,,,26687,1,12,3,4,11,1165010100,아파트,1165008490030,72
1165010125,11650,서울시 서초구 방배동 776-3,776,3,방배동,쌍용예가클래식,37.493705,126.987788,3동,쌍용건설(주),1978,216,지역난방,열병합,12층,12층,0.95,-,0,117.07,177.45,89.84,155.44,서울시 서초구 방배로37길 26-9,서울시 서초구 방배동,,,,,,,465,1,7,1,2,11,1165010100,아파트,1165007760003,35
1165010712,11650,서울시 서초구 반포동 30-1,30,1,반포동,삼호가든맨션5차,37.504432,127.011689,3동,삼호,1986,168,지역난방,열병합,14층,14층,2.09,-,0,115.6,179.94,98.64,153.54,서울시 서초구 서초중앙로 242,서울시 서초구 반포동,,,,,,,451,1,0,1,0,11,1165010700,아파트,1165000300001,54
1165010607,11650,서울시 서초구 잠원동 49-17,49,17,잠원동,신반포18차(337동),37.520054,127.013401,1동,한신공영,1983,182,지역난방,열병합,13층,13층,0.98,-,-,55.63,122.74,50.64,111.75,서울시 서초구 잠원로 195,서울시 서초구 잠원동,,,,,,,523,1,1,0,0,11,1165010600,재건축,1165000490017,16
1165010606,11650,서울시 서초구 잠원동 42-13,42,13,잠원동,잠원대우아이빌,37.511452,127.018281,3동,한국구조개발(주),2001,168,개별난방,도시가스,12층,5층,1,-,0,39.6,69.65,27.07,49.06,서울시 서초구 신반포로45길 23,서울시 서초구 잠원동,,,,,,,3415,1,4,0,1,11,1165010600,아파트,1165000420013,15
1165010837,11650,서울시 서초구 서초동 1533,1533,0,서초동,서초한신리빙타워,37.484063,127.009956,1동,한신공영(주),1999,103,개별난방,도시가스,19층,10층,1.58,-,-,56.21,166.85,42.55,126.29,서울시 서초구 효령로 237,서울시 서초구 서초동,,,,,,,3518,1,1,1,0,11,1165010800,아파트,1165015330000,17
1165010101,11650,서울시 서초구 방배동 1002-22,1002,22,방배동,삼환나띠르빌,37.4804,127.005188,5동,(주)삼환까뮤,2003,126,개별난방,도시가스,11층,8층,1.26,-,-,105.42,189.26,84.98,148.99,서울시 서초구 명달로 33,서울시 서초구 방배동,,,,,,,8696,1,2,3,3,11,1165010100,아파트,1165010020022,34
1165010836,11650,서울시 서초구 서초동 1529,1529,0,서초동,서초e-편한세상2차,37.486839,127.009015,3동,대림산업(주),2005,159,개별난방,도시가스,15층,8층,1.6,-,0,107.2,152.78,84.67,123.11,서울시 서초구 효령로49길 57,서울시 서초구 서초동,,,,,,,11661,1,3,1,1,11,1165010800,아파트,1165015290000,44
1165010826,11650,서울시 서초구 서초동 1445-13,1445,13,서초동,서초쌍용플래티넘,37.484114,127.017169,1동,남광토건(주),2006,109,개별난방,도시가스,21층,20층,3.49,-,-,45.36,107.89,34.67,82.46,서울시 서초구 서초중앙로 18,서울시 서초구 서초동,,,,,,,17774,1,9,4,1,11,1165010800,아파트,1165014450013,27
1165010838,11650,서울시 서초구 서초동 1542-6,1542,6,서초동,현대ESA2,37.491084,127.008524,2동,현대건설,2003,174,중앙난방,도시가스,25층,25층,2.01,-,0,156.01,156.01,136.25,136.25,서울시 서초구 반포대로 122,서울시 서초구 서초동,,,,,,,12476,1,2,0,0,11,1165010800,아파트,1165015420006,47
1165010306,11650,서울시 서초구 우면동 712,712,0,우면동,서초네이처힐2단지,37.462787,127.021688,8동,(주)태영건설,2012,133,개별난방,도시가스,7층,5층,1.15,-,-,78.72,112.2,59.99,84.82,서울시 서초구 형촌길 15,서울시 서초구 우면동,,,,,,,103950,1,3,2,1,11,1165010300,아파트,1165007120000,23
